yyyymm,BCCA_0-125deg_tasmax_day_ACCESS1-0_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_ACCESS1-0_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_BNU-ESM_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_BNU-ESM_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CCSM4_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_CCSM4_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CCSM4_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_CCSM4_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CESM1-BGC_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CESM1-BGC_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CNRM-CM5_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CNRM-CM5_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CSIRO-Mk3-6-0_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_CSIRO-Mk3-6-0_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CSIRO-Mk3-6-0_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CanESM2_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_CanESM2_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CanESM2_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-LR_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-LR_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-LR_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-LR_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-MR_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-MR_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-MR_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-MR_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM-CHEM_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM-CHEM_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM-CHEM_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM-CHEM_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC5_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC5_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC5_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC5_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-LR_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-LR_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-LR_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-MR_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-MR_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-MR_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MRI-CGCM3_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MRI-CGCM3_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MRI-CGCM3_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_MRI-CGCM3_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_NorESM1-M_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_NorESM1-M_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_NorESM1-M_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_NorESM1-M_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_bcc-csm1-1_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_bcc-csm1-1_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_bcc-csm1-1_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_bcc-csm1-1_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_inmcm4_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_inmcm4_rcp85_r1i1p1
205410,21.706758,23.249786,22.623281,22.459337,19.773453,20.825222,22.744986,23.165396,21.4827,22.225636,21.66795,22.704315,19.64306,21.651478,21.840244,22.471663,22.152868,23.839422,21.1902,22.422964,20.61399,22.154543,20.878704,20.679043,19.865366,23.457298,21.96309,22.644289,21.029879,22.332844,22.336113,21.100698,22.253704,22.334229,21.145926,22.35006,20.171394,22.393501,22.186121,19.857506,20.883385,20.472042,20.896778,21.074528,18.976007,18.288757,19.11617,20.59236,20.412807,22.278988,20.861515,19.78098,20.600002,20.464966,19.831982,20.81255,20.53232,22.70557
205501,9.435304,10.450494,6.9902835,10.41365,9.847693,11.242214,12.648998,10.490127,14.331679,12.445878,8.816557,10.602239,11.834437,10.75919,8.501779,12.66695,11.744113,9.878613,12.404782,10.041099,9.624062,9.465211,11.187598,9.272288,7.7987113,11.046423,10.678725,11.124634,10.529125,13.287034,9.957241,9.5839615,11.520139,11.9782915,10.862192,13.082591,10.573907,10.862545,8.968752,8.597462,9.9515915,13.315154,9.263953,9.043478,8.456449,10.168554,9.499839,11.048477,8.0621,10.025549,11.750794,11.604251,8.401098,7.5846887,11.723216,11.597773,6.5485563,8.028043
205504,21.284557,19.937685,16.885096,19.647427,18.736492,19.225481,19.488829,21.43849,20.995642,21.721104,18.867464,20.650433,19.569921,21.767864,20.221048,20.48801,21.189098,20.21861,20.126692,20.027708,23.178246,20.498787,17.792324,21.361565,18.21248,21.093456,20.567968,22.111115,22.053862,21.283186,21.60375,20.330812,20.306595,20.368149,21.303452,22.619444,20.349146,22.431639,21.857874,19.856222,20.038967,20.028576,20.474428,21.076044,19.368607,19.782965,18.763723,18.215544,22.983862,20.80454,23.868185,21.267878,18.24303,18.90009,19.499664,22.900177,22.561726,20.340204
205507,30.851868,32.034424,28.760456,32.220165,28.588242,29.287752,29.135324,30.127867,29.380756,29.683945,28.337072,29.321472,29.802546,30.141338,30.551975,30.348118,31.851162,30.904343,28.89823,29.678297,29.115772,30.582443,29.005178,30.86766,30.087996,31.117739,29.658985,30.61738,30.128252,31.393866,29.500084,29.293846,29.786858,31.505644,29.305286,29.858173,29.886566,30.024282,28.860165,29.624372,30.087765,27.748926,29.609129,30.876532,29.466278,30.004747,28.496115,29.220423,29.969473,29.587557,29.753998,31.23224,28.537539,30.173138,29.854204,31.943077,29.077963,29.88257
205510,22.461683,23.58821,22.343014,23.88827,20.913609,21.527464,20.913248,22.294739,20.877262,21.94394,20.210503,22.465708,19.492619,20.851332,19.348433,22.858902,20.48441,23.154142,21.211826,20.374754,21.804346,22.676584,21.702425,21.892931,20.731043,23.500246,21.609152,22.463324,20.870523,22.732485,22.0695,21.206009,21.221872,22.775337,22.19747,22.24134,21.52471,22.170387,20.64714,20.744427,21.85271,19.916996,25.136286,23.71164,19.255926,20.664877,19.442421,20.510834,22.539627,20.928211,18.933958,22.663914,19.92008,21.1114,22.468456,21.183353,20.144947,22.804882
205601,10.755767,11.617226,9.430906,13.1489315,10.834414,10.553634,12.548457,12.223451,11.066706,9.655717,9.899204,11.704949,12.105758,12.889871,10.192575,10.3983755,10.012393,12.274639,8.774657,11.48631,10.453587,12.566259,8.1321745,9.975516,10.73687,12.267661,8.463471,9.83107,10.125387,13.008242,10.103091,9.623733,10.118556,10.447365,7.7038007,12.437443,8.093332,9.572367,10.386298,11.788675,9.509333,9.0318365,10.835524,8.567372,8.121857,8.1952,7.2746572,10.52776,10.280412,10.099749,9.458872,12.850958,11.361459,8.6267805,8.547637,6.2360697,9.89437,8.522724
205604,20.590574,22.202253,22.873402,23.770191,18.231356,22.47593,21.401764,20.310843,20.355207,22.662035,19.963497,20.594088,22.896421,21.845919,21.857372,21.734388,21.555927,22.717363,18.988995,22.026836,21.545862,21.748665,18.893084,21.897964,20.577036,21.832901,20.858229,20.804075,21.75985,22.966639,20.46372,20.854034,18.751162,21.106543,23.865465,22.936718,19.551441,21.29054,21.058073,21.23053,21.348186,19.077612,20.441088,21.483286,18.53102,20.324074,19.222057,21.314793,19.871214,20.2579,18.985281,24.12627,20.371971,23.20524,21.020775,20.579752,18.59027,18.559582
205607,30.375782,33.097668,31.301891,31.183867,28.002995,30.400236,28.980232,29.915123,29.821363,30.586851,27.70394,29.925205,29.654083,30.015423,30.06425,29.88951,29.575405,30.726168,29.142015,30.976404,30.623678,31.000187,28.279066,31.288921,29.62147,29.78631,29.602667,30.620481,30.720146,31.935326,30.277063,30.61836,30.056234,30.655437,29.304028,30.591797,29.52672,30.853115,29.18872,29.7917,30.234533,28.345278,30.339025,31.114138,27.921326,28.365112,28.135588,28.772068,28.555025,30.864628,29.629522,29.228918,30.018795,30.790491,29.128496,31.008015,27.813978,29.44143
205610,21.961899,24.053902,23.15321,23.338486,20.057812,20.042812,20.695292,21.460356,21.138273,22.660534,20.390001,21.84529,20.534294,20.770565,21.00229,23.3373,22.759893,22.564009,20.555046,22.580334,22.809546,24.061737,20.278902,23.653135,23.019192,22.543528,21.25293,21.14987,21.605274,23.274803,21.01288,20.071964,22.929037,24.123974,20.521217,23.362047,21.378407,21.61726,21.930483,23.086756,23.56404,19.914835,21.089582,23.640856,18.687063,20.069187,19.302486,18.879623,22.295813,19.859903,22.722164,21.724854,21.754562,21.445593,22.099407,21.04865,18.639725,21.271854
205701,10.902576,9.970166,14.694154,12.154179,10.652772,12.189018,8.073753,12.346923,11.713636,12.204142,13.805352,10.790603,9.7930765,9.095103,8.868967,11.984228,12.5483,10.785446,11.391018,12.814981,8.72461,9.804025,11.660524,10.208784,8.640033,9.719776,10.150228,11.193769,11.325613,12.790274,8.529241,8.168109,12.130854,14.396245,11.021054,11.407377,8.348336,12.887201,12.617445,10.430557,11.199491,9.531469,12.946676,12.239467,9.3050165,12.862168,9.541822,9.541675,10.129818,10.151433,12.312616,11.403453,9.280991,11.927654,10.409984,11.08823,11.62938,10.885886
205704,21.149508,21.791523,21.228724,22.006323,20.187796,22.471153,20.647112,20.916246,20.124506,21.315275,21.051659,17.257265,22.14259,22.09732,20.292105,21.496485,21.124252,24.382961,19.918974,24.423174,21.659714,23.161911,20.959396,21.139715,22.950596,22.455082,21.49899,20.980835,21.354202,21.95659,21.202768,20.812414,22.161146,22.620182,19.30034,21.877903,19.075382,22.893457,18.46544,18.91149,20.917051,19.547472,19.811996,20.034946,18.179277,20.2794,19.056078,18.489962,21.196909,20.08852,21.008814,22.161509,23.123428,22.303696,22.035881,18.826893,17.659883,21.499512
205707,30.482973,31.23851,29.806322,30.147234,28.471582,28.426203,29.699238,31.781979,29.868586,30.190361,30.134163,29.512363,30.029655,30.939793,29.57935,30.605785,28.189974,31.272383,29.562523,30.583437,30.580046,30.59109,29.425005,30.510448,28.921358,31.010052,29.625078,30.130913,30.240528,31.854177,29.880224,29.869066,30.644768,32.112286,30.02712,30.35723,28.68782,29.328863,29.488008,30.247824,30.35538,28.781927,28.562454,30.361275,28.501303,28.602783,27.8717,29.02376,28.83352,30.710096,30.726637,31.611528,29.237574,32.00969,30.95275,30.712887,28.373518,31.187315
205710,21.94083,20.963074,20.878096,22.398758,21.219902,21.44945,22.229362,20.780828,20.505493,22.440552,22.431158,20.354961,20.086418,20.38927,22.028893,21.563818,22.089943,21.594715,21.264088,21.070574,23.240921,22.203136,20.23164,22.076923,22.33499,22.609612,21.355917,23.54875,20.853378,24.402431,21.912842,20.80313,20.526522,21.910156,20.652952,20.560408,21.083393,22.457409,21.327696,20.107857,23.418074,20.465359,21.033304,21.105667,19.54748,21.26365,20.975292,20.775501,19.507011,21.584854,20.955946,22.041618,21.240969,22.36999,21.550346,20.998053,20.65046,21.014853
205801,12.475537,12.61297,9.847813,7.6132426,11.070063,11.788146,11.247194,12.046745,7.339684,10.373887,7.604771,12.258787,11.723571,8.139417,13.174334,10.616583,11.893448,9.060926,9.355514,12.6189785,10.658622,9.6417465,12.424105,7.3845935,10.365273,11.446956,10.216605,10.906694,11.426866,9.018416,9.230935,9.472376,11.097364,9.303775,8.511792,11.233996,8.543281,10.500962,11.371459,8.85027,11.878933,9.3910055,11.872139,8.748042,10.868521,7.5317087,9.238499,9.12411,9.552551,8.822887,5.637853,11.4840145,10.716399,10.558192,10.150341,13.14099,11.262253,9.936327
205804,20.302418,21.657923,21.785936,20.714361,21.615288,21.597593,19.359076,22.732353,19.420073,20.265692,20.569708,23.22924,20.657213,21.686464,23.525019,18.695492,21.712444,21.363844,21.945517,19.579153,20.278582,20.800413,22.293388,21.199888,21.628994,22.939022,19.493921,21.303158,20.716066,19.182579,19.676825,22.393723,22.637754,22.453178,21.009611,21.680786,20.392603,21.88776,21.814459,21.81563,23.159391,19.174776,22.910913,22.104576,19.556183,21.236372,19.580633,19.245079,21.452904,20.063324,20.05412,20.018745,19.771528,22.398941,17.73213,22.036993,22.095688,21.156391
205807,31.375296,31.633282,31.089607,30.71569,27.650988,30.14069,29.03566,30.370165,30.041086,29.574305,29.909325,30.53114,28.845875,31.018404,31.432875,30.644732,30.43171,31.658932,29.62334,29.047485,29.435667,31.943584,28.99677,29.900492,30.571424,32.099903,29.546764,31.546238,29.819138,31.359419,30.083317,29.804022,30.27341,31.893885,29.59291,29.949871,28.895397,30.00004,29.412563,28.528996,31.707556,28.436401,30.567047,31.18367,27.880806,28.93453,28.53075,29.484768,29.321552,29.621294,29.92113,31.131336,29.083885,30.616756,29.13854,29.717043,28.52388,30.215813
205810,20.493591,23.297226,22.48095,22.219166,20.786346,22.576279,21.088453,22.908632,21.881704,22.437012,22.184444,22.102535,21.171125,19.895702,21.090693,21.138586,23.707907,24.037844,21.371502,22.467081,21.915823,22.878551,22.99879,21.026873,22.659796,22.773174,21.750761,24.20342,19.226656,21.78209,21.622162,22.222849,22.911379,23.182648,22.50621,21.006474,21.248177,22.78307,22.223108,20.741423,22.34195,20.332998,23.085905,23.558092,20.624725,19.610785,21.03764,22.907885,21.740702,21.136145,22.90167,20.111423,18.55204,23.034967,20.519924,22.137167,19.838692,20.839201
205901,10.339259,14.308508,10.098577,9.405416,10.976389,9.722165,9.640299,14.796051,11.844472,10.266706,10.982066,11.269779,11.309121,10.420474,11.344813,8.727943,11.115408,10.423548,8.948118,11.650997,9.74483,10.655451,13.4149885,11.571842,9.071322,7.6715965,12.6849785,10.967353,12.104256,9.622902,12.67271,11.1009865,13.870829,13.240741,7.877735,12.421583,10.838092,13.395802,11.359508,8.025903,11.313519,7.855267,14.265892,12.490209,7.3057528,6.008083,9.230517,10.087269,12.469644,8.356711,8.549215,13.188717,11.377455,9.039711,13.002546,13.138457,7.058637,10.118627
205904,20.233532,23.186113,19.440649,21.737278,19.057356,20.41357,20.316992,21.95167,24.62537,22.895071,19.866608,20.97571,22.749008,21.93664,21.04596,21.593328,20.909317,23.217163,22.544615,22.140484,20.582314,21.614046,22.633022,21.609041,21.16464,22.309381,22.606907,20.498684,19.75688,21.197006,21.356321,20.971336,22.964403,23.058231,21.049215,20.612204,19.299852,21.723797,18.518787,18.83052,22.02075,18.974524,20.759062,21.207958,19.543978,20.569618,20.868307,19.507942,19.335026,21.798576,21.715992,22.33656,21.119999,21.758215,22.511322,22.458319,19.960922,21.727219
205907,30.980768,32.840122,29.292292,30.269165,28.868109,30.611633,30.465698,30.42733,30.81385,30.460075,28.370457,29.159655,30.019468,30.284143,30.450615,30.04093,30.346628,31.128502,30.284866,31.481777,30.618797,31.19971,28.582014,29.745419,30.984499,29.80502,30.521292,31.44468,29.45151,32.058895,29.50869,30.649984,31.521221,31.899113,29.518532,29.658108,29.249472,30.095251,30.066423,28.796938,31.528543,28.331392,29.345453,29.297949,27.672235,28.391693,28.344406,28.407795,28.76349,30.106419,29.546503,30.967276,29.608286,30.99061,30.869534,32.169537,28.502983,31.482054
205910,23.33456,24.288492,23.521784,22.793024,20.604834,20.899479,20.09534,21.600742,23.174757,23.034727,22.821445,21.02965,20.580444,21.161386,21.647064,21.815002,23.42667,21.964935,21.488113,21.496775,21.674227,23.649849,21.208427,21.152555,23.229395,21.888294,20.924376,22.70749,21.814888,24.11219,21.688559,20.593895,21.236912,23.222588,20.872551,21.6155,22.265562,22.044176,20.16507,20.646915,25.622728,21.897491,23.576859,19.939608,19.520792,19.599892,19.986351,21.954699,20.66977,23.268988,19.817598,23.147228,22.714539,21.841139,20.063972,22.667376,21.423204,20.79218
206001,13.507497,11.869095,7.333403,14.36237,8.101351,14.216041,11.350902,9.019594,13.540104,12.143712,10.954434,13.749998,12.111552,12.167653,10.64646,12.272852,9.104227,11.70041,8.107669,9.596422,11.902241,8.214111,10.16018,12.793046,8.401023,13.628049,9.892994,9.811558,8.222827,12.751966,10.887268,9.808938,9.661688,10.941553,13.216935,9.3068495,10.9302,10.871258,9.844899,7.503109,10.787589,8.740423,8.391691,8.46459,8.594755,12.193681,8.454918,12.081531,5.8824344,9.440128,10.47727,13.933547,9.097866,11.789773,8.017125,11.808303,9.176773,8.544105
206004,22.06009,22.364468,22.111639,21.920588,20.226223,19.874397,21.178432,21.577326,21.137598,21.993334,18.33581,22.582771,20.27133,22.241734,22.652739,20.856089,19.61855,21.951105,21.263582,20.589258,20.278372,21.552582,19.201536,20.60272,22.332058,21.221807,18.728493,20.515491,17.936796,21.131447,21.588194,19.350044,19.880213,22.130415,22.387962,21.185183,22.542585,21.728058,20.383598,19.187256,21.917652,19.3472,17.74985,20.788055,17.885866,19.760624,18.673018,20.41785,19.341629,21.165575,20.325443,21.124605,20.22714,21.35906,20.88378,17.928736,20.522684,19.2066
206007,31.773893,33.16885,30.33996,30.525757,29.067833,30.270323,30.605087,30.631096,28.82686,30.847801,30.191177,29.76581,28.852049,29.50747,31.155333,30.02772,30.170927,31.976404,29.033968,30.481117,29.635767,32.32707,29.520983,29.959959,31.185251,30.984749,30.111609,30.047565,30.987696,31.988863,30.603378,30.37422,29.17711,31.715496,29.466486,29.465841,28.219213,31.158663,30.52303,29.973845,32.77961,28.764961,28.115448,30.599468,27.958893,28.363665,28.289673,29.722734,29.495964,30.907875,30.310675,29.29924,28.379803,31.388102,31.063734,31.527033,28.638872,28.605814
206010,22.409199,23.286844,23.425426,21.806328,20.54446,20.910837,22.359941,22.122856,22.351576,21.038866,22.620714,20.453913,21.266293,21.452442,20.60959,21.523418,22.256115,24.899261,22.308887,21.340483,19.737034,23.974752,21.671894,22.038189,22.784285,22.864187,21.1797,22.070436,22.508987,23.487967,22.227169,21.762745,21.44113,24.191565,21.010466,22.208645,23.071114,24.047955,21.035671,20.280369,25.493265,18.83063,20.317875,22.096107,21.82495,19.448067,18.617508,19.83506,21.467958,22.979189,21.66185,21.091513,19.926983,22.410545,21.693254,22.176851,20.989077,21.184185
206101,7.689277,7.310712,10.845136,10.254287,6.14475,11.939692,11.67374,10.877631,12.893293,13.090735,12.595671,10.9659605,12.667648,10.693098,12.521795,12.022503,11.339085,12.340798,11.382979,10.114567,9.068038,12.910777,7.7036977,12.049313,9.297179,11.393143,10.077839,11.281887,11.652704,12.889924,12.205042,11.485068,11.109637,14.140564,13.78961,11.043787,10.60115,11.613291,9.560154,8.235503,10.680159,7.6149626,9.582499,11.777812,8.93475,9.419024,6.7995987,10.741551,14.420457,13.851425,7.894287,9.338197,11.489677,12.389364,6.8859973,8.942382,10.405491,11.488473
206104,22.543377,20.647873,20.771862,18.279615,18.739243,20.876377,20.264097,24.0665,22.05597,22.66896,20.356785,22.568415,22.385162,20.60384,20.950577,19.248106,20.856758,21.517973,19.639013,21.108892,21.651688,20.776163,20.851976,19.633717,21.503094,23.17493,20.619595,21.4134,22.536507,21.681322,20.998415,20.448961,19.885296,21.13347,20.98838,19.180017,21.982553,23.418001,18.917469,21.814486,23.58654,16.542341,19.377266,21.79037,18.660559,20.083174,17.242043,18.554626,19.915524,21.091028,19.087206,21.361645,23.146904,21.511675,22.294874,21.745737,19.4232,20.647097
206107,31.554958,31.31593,30.636072,30.954456,30.378359,30.519028,29.723053,29.670921,30.03833,30.56395,29.349041,30.035217,28.13484,30.392729,31.158648,31.497278,28.636337,32.163155,29.062315,29.591627,29.589119,29.14788,30.594166,30.106876,31.020082,32.926197,30.133797,30.999367,30.075394,32.903706,29.715666,30.73813,30.235516,32.336044,29.452944,29.123634,29.41843,31.471788,28.170631,30.387522,32.115047,29.95757,29.840864,31.22844,28.331276,27.192907,29.351234,31.249056,28.771286,31.019247,28.272663,30.226547,28.452919,30.504538,30.972034,28.981646,27.685907,30.549013
206110,22.78369,23.527603,23.47407,24.080156,21.522406,21.453777,21.938496,21.121983,21.601929,22.932842,21.849154,22.313545,21.711193,21.956825,23.286833,20.895247,22.026228,23.619349,21.607056,22.365005,20.913042,22.298292,20.076494,21.742168,21.645607,23.069187,21.96411,22.43983,21.530746,23.224985,20.705456,21.024982,21.69851,23.847492,20.714085,20.743448,20.344769,22.571308,19.030588,23.07053,22.858433,20.83533,23.1828,24.084887,20.901878,22.163198,20.295067,21.592424,22.058317,23.291204,21.123224,21.838959,22.331694,20.74516,21.754713,21.380598,20.491146,21.976442
206201,10.339512,10.74781,12.681589,12.857977,9.379222,10.83087,9.512429,11.608117,8.888908,12.1323805,11.013445,10.052965,10.51281,8.479207,12.344871,10.661298,8.416681,9.545275,11.152531,11.04782,6.916459,12.179877,12.066046,10.933365,11.981227,11.96956,9.6035385,14.713268,13.124696,12.650546,8.966531,9.655083,10.7232,12.4564905,12.229189,13.160436,10.260023,13.747358,6.944621,10.241679,11.717955,6.3525,10.174109,10.664958,9.830642,9.845555,9.081562,10.244413,13.265679,12.728571,10.306523,10.886581,8.900807,10.258388,11.685904,8.683573,8.788055,11.426333
206204,19.956102,23.287462,23.28669,23.868687,20.918842,19.634733,22.04411,21.067333,20.581957,20.834553,20.13293,21.265936,19.926292,21.496153,20.687542,22.618675,20.97974,21.745739,19.8712,20.490553,17.15377,20.62565,23.17046,22.267216,20.956947,21.43461,21.444561,21.771135,22.172758,22.412584,20.558542,22.24246,21.205544,23.587711,21.63737,22.241817,20.802328,21.763433,18.882553,22.339058,20.737635,19.00266,18.46859,21.387238,18.38681,20.47984,19.864592,20.292368,17.345516,20.165798,21.30636,23.699259,18.845783,19.305143,21.082214,21.360588,19.620577,19.981064
206207,31.29006,33.052834,29.592476,32.101887,29.601034,29.536623,29.038782,30.938334,30.587425,31.159742,30.849335,29.98306,28.398617,30.995287,30.701412,31.702925,31.633507,31.395079,28.775766,29.691418,28.187471,30.451292,29.386816,31.644335,29.178211,31.698872,29.958374,31.050879,31.042454,32.435432,29.502571,30.47349,30.4819,31.919413,28.974716,29.67058,29.696823,30.210598,29.100302,30.11635,31.88068,30.03796,29.989481,30.797602,28.606936,28.339952,29.405933,30.284716,28.15332,29.544357,30.693842,32.219288,28.062262,30.691736,31.207933,30.354166,28.779572,31.159716
206210,24.10425,23.404552,20.256329,20.694244,20.851997,21.36159,21.864363,21.788076,21.228243,22.727556,22.01443,22.814104,19.265476,21.663164,23.426895,22.045612,20.45786,22.561544,20.975582,21.074244,21.13058,22.967855,21.11298,22.5822,21.133709,24.798409,23.88098,21.921242,21.65018,23.237488,21.934477,23.609863,21.459343,22.959627,20.552586,22.35775,21.307928,23.8243,19.037996,21.756968,22.90143,23.095802,20.200691,21.149227,18.429424,21.066572,19.290686,21.424158,19.15634,21.54354,21.785563,24.396915,21.984007,23.219835,22.486183,22.422894,20.960114,21.31655
206301,10.034066,10.876054,11.990047,12.687367,9.427914,11.490122,10.422654,13.032329,11.6493025,7.641829,10.292547,11.1720085,9.702065,12.573937,10.725385,8.368942,10.445851,9.365545,9.192219,10.082069,8.079463,7.849794,10.523502,10.1330595,6.421352,13.603095,11.152514,10.994297,10.678164,11.262212,10.703551,10.997558,10.819965,12.367456,10.322843,14.005841,10.6885605,14.873564,10.466863,8.293434,9.63207,11.086708,8.979311,11.074051,7.392762,7.5787473,6.59555,7.796297,9.657045,11.767143,7.8839393,13.123255,9.949436,11.588136,12.2056675,11.487631,9.246628,11.108484
206304,21.701569,20.693233,22.52117,21.77597,20.106361,21.51985,18.952745,20.411528,22.264322,22.80277,17.980587,20.728867,19.758846,20.809248,21.041084,20.070696,20.699833,19.92871,19.827572,21.825226,17.731152,21.993336,19.125687,22.091267,19.264866,23.780836,19.238863,20.773539,21.526663,22.683554,19.289883,22.565136,22.064499,22.767042,20.299398,19.896181,23.375576,23.499397,18.510569,17.912683,20.688818,21.531115,18.29058,19.980171,21.003819,17.536798,18.821337,21.944872,19.27389,20.067753,21.092245,22.13821,22.376549,21.23537,22.176405,21.518263,20.492697,21.66608
206307,30.691303,31.567934,30.869738,30.227013,28.670261,30.061022,29.200754,31.728615,30.965813,32.339153,28.519453,29.578096,29.524609,28.839848,30.91538,29.291395,31.209694,31.53812,29.990488,29.877048,30.921131,31.700241,29.075148,29.021296,29.215849,31.862053,29.057661,31.06351,30.241873,32.710487,30.085367,30.504509,30.870567,31.001152,29.931847,29.962406,30.116116,30.035217,28.026941,28.445942,30.402912,30.019047,27.943104,31.04826,28.064817,29.12979,28.3185,30.31512,27.841825,30.362003,29.905743,32.45822,29.423477,29.517588,31.607576,30.610064,28.048279,29.796862
206310,21.210812,21.624454,20.902657,21.968864,20.556084,22.312414,20.413254,22.323088,22.316837,24.301474,22.476036,24.204924,19.539621,22.03869,23.921839,22.17278,23.132046,21.906956,21.09635,21.965374,21.804092,23.271013,20.566357,20.420366,22.580875,24.227087,21.600075,22.05919,22.12998,21.010948,21.993639,22.219948,21.788166,24.261272,20.176352,21.460072,22.118656,21.831322,18.094896,19.653559,21.842823,23.440563,19.753485,22.688627,19.971306,19.374613,19.575623,19.31992,20.7266,23.574015,22.315262,24.426287,23.226593,21.632088,22.860687,21.725754,20.844767,22.864029
206401,11.425093,9.731057,10.479288,9.510032,11.954887,12.480001,9.385576,12.891902,10.0798435,10.632686,11.041452,12.575399,11.490606,10.780349,13.833736,11.963408,10.60391,11.00617,11.245327,13.177238,10.461023,12.240576,9.817981,11.552381,8.901606,10.115187,10.466686,9.021218,11.737813,11.329891,9.806432,11.43569,10.890964,10.890371,9.25852,11.335571,11.93214,12.026785,7.503452,10.238301,10.518216,9.5197525,11.693792,8.821981,8.650925,11.081886,5.938172,9.886166,9.029666,10.535948,11.768711,12.526591,11.113687,11.365759,13.578181,8.945744,9.361562,10.305926
206404,20.93068,22.482195,18.36939,20.867802,22.018984,19.635427,20.05271,21.393982,20.43292,20.745762,22.51178,21.254929,20.336723,21.127157,24.924875,20.269188,19.69856,21.53979,18.739166,21.543684,22.27356,23.869364,17.531149,21.25299,21.925167,23.396328,19.802212,20.498487,21.052393,22.656256,20.008198,20.035921,22.449717,21.339167,21.679943,22.955864,21.447996,24.921568,19.641108,20.099087,21.384703,19.759176,23.979225,21.852913,21.401985,19.97021,19.749014,19.708044,20.79835,21.257732,20.898493,20.515219,19.213585,21.205647,19.986578,21.452837,19.044895,19.860167
